subid,condition,trialnum,item,sentence.type,truth.value,rating
89,foil,14,spoon,positive,TRUE,7
89,target,15,cupcake,positive,TRUE,7
89,none,16,bunny,negative,TRUE,7
89,foil,17,bowl,negative,TRUE,7
89,target,18,bicycle,positive,FALSE,1
89,target,19,fork,positive,TRUE,7
89,target,20,dog,positive,TRUE,7
89,foil,21,bear,negative,TRUE,7
89,foil,22,car,positive,FALSE,1
89,target,23,plate,negative,TRUE,7
89,none,24,boat,positive,TRUE,7
90,target,1,airplane,negative,TRUE,7
90,foil,2,cup,negative,TRUE,7
90,none,3,bicycle,positive,TRUE,6
90,foil,4,bear,positive,FALSE,1
90,foil,5,cupcake,positive,TRUE,6
90,none,6,cow,negative,TRUE,5
90,target,7,plate,positive,TRUE,5
90,none,8,brush,negative,TRUE,6
90,none,9,bunny,positive,FALSE,2
90,foil,10,dog,negative,TRUE,5
90,target,11,cat,negative,FALSE,3
90,target,12,bus,positive,FALSE,2
90,target,13,car,positive,TRUE,4
90,none,14,spoon,negative,FALSE,3
90,foil,15,cookie,negative,FALSE,2
90,target,16,banana,negative,TRUE,5
90,none,17,boat,positive,TRUE,6
90,target,18,horse,negative,TRUE,6
90,none,19,pizza,negative,TRUE,4
90,foil,20,bowl,positive,TRUE,6
90,none,21,fork,positive,TRUE,6
90,foil,22,orange,positive,TRUE,5
90,target,23,truck,positive,TRUE,4
90,foil,24,apple,negative,TRUE,3
91,target,2,cow,positive,FALSE,1
91,none,3,cookie,negative,FALSE,1
91,foil,4,truck,positive,TRUE,7
91,none,5,bear,positive,TRUE,6
91,foil,6,bus,negative,FALSE,1
91,foil,7,cat,negative,TRUE,5
91,foil,8,airplane,negative,TRUE,6
91,target,10,cup,negative,FALSE,1
91,foil,11,pizza,positive,TRUE,6
91,target,13,spoon,positive,TRUE,7
91,none,15,brush,negative,TRUE,6
91,target,17,bowl,negative,TRUE,6
91,foil,18,orange,positive,FALSE,1
91,none,19,bunny,positive,TRUE,7
91,none,20,cupcake,negative,TRUE,6
91,target,21,horse,negative,TRUE,6
91,target,22,dog,positive,TRUE,7
91,foil,23,car,positive,TRUE,6
91,none,24,apple,positive,FALSE,1
92,foil,1,brush,negative,TRUE,4
92,target,2,orange,positive,FALSE,2
92,foil,3,bus,negative,TRUE,4
92,none,4,cat,positive,FALSE,2
92,target,5,banana,positive,TRUE,7
92,none,6,car,positive,TRUE,7
92,foil,7,airplane,negative,FALSE,4
92,none,8,apple,positive,TRUE,7
92,none,9,truck,negative,TRUE,4
92,none,10,bear,negative,TRUE,4
92,foil,11,fork,positive,FALSE,4
92,target,12,spoon,negative,TRUE,7
92,none,13,dog,positive,TRUE,7
92,foil,14,bunny,positive,TRUE,7
92,target,15,horse,positive,TRUE,7
92,target,16,pizza,negative,FALSE,4
92,none,17,cupcake,negative,FALSE,4
92,foil,18,bicycle,positive,TRUE,7
92,foil,19,boat,positive,TRUE,7
92,foil,20,plate,negative,TRUE,4
92,target,21,cookie,negative,TRUE,7
92,target,22,cup,negative,TRUE,7
92,none,23,bowl,negative,TRUE,4
92,target,24,cow,positive,TRUE,7
93,target,1,dog,positive,TRUE,5
93,foil,2,bear,positive,FALSE,1
93,target,3,airplane,negative,TRUE,5
93,target,4,bowl,positive,TRUE,7
93,foil,5,cow,positive,TRUE,7
93,none,6,truck,positive,TRUE,7
93,foil,7,plate,positive,TRUE,7
93,none,8,bicycle,positive,FALSE,1
93,none,9,brush,negative,TRUE,5
93,target,10,horse,positive,FALSE,1
93,none,11,car,negative,TRUE,5
93,target,12,apple,negative,FALSE,1
93,target,13,boat,positive,TRUE,7
93,foil,14,orange,negative,TRUE,5
93,foil,15,banana,negative,TRUE,5
93,target,16,bunny,negative,TRUE,7
93,foil,17,cookie,positive,TRUE,7
93,none,18,cupcake,negative,FALSE,1
93,foil,19,cup,negative,FALSE,1
93,none,20,pizza,positive,TRUE,7
93,target,21,spoon,negative,TRUE,5
93,none,22,cat,negative,TRUE,5
93,none,23,fork,positive,TRUE,7
93,foil,24,bus,negative,TRUE,5
94,none,1,cow,negative,TRUE,7
94,foil,2,plate,positive,FALSE,1
94,foil,3,pizza,positive,TRUE,7
94,target,4,bowl,positive,FALSE,1
94,target,5,cat,negative,FALSE,1
94,none,6,apple,positive,TRUE,7
94,foil,7,orange,negative,TRUE,3
94,none,8,bicycle,negative,TRUE,3
94,none,9,banana,negative,TRUE,3
94,none,10,dog,positive,TRUE,7
94,target,11,boat,negative,TRUE,3
94,target,12,bear,negative,TRUE,5
94,foil,13,fork,negative,TRUE,3
94,target,14,car,positive,TRUE,7
94,target,15,cupcake,positive,TRUE,7
94,foil,16,brush,negative,TRUE,3
94,target,17,truck,negative,TRUE,5
94,foil,18,airplane,negative,FALSE,1
94,none,19,cup,positive,TRUE,7
94,target,20,bus,positive,TRUE,7
94,foil,21,bunny,positive,TRUE,7
94,foil,22,horse,positive,TRUE,7
94,none,23,spoon,negative,FALSE,1
94,none,24,cookie,positive,FALSE,1
95,none,1,bicycle,positive,TRUE,7
95,target,2,horse,positive,TRUE,7
95,none,3,car,positive,TRUE,7
95,foil,4,airplane,negative,FALSE,1
95,target,7,boat,positive,FALSE,1
95,none,8,bus,positive,TRUE,7
95,foil,9,brush,positive,TRUE,7
95,target,10,cupcake,negative,TRUE,7
95,foil,11,banana,positive,TRUE,7
95,target,12,orange,negative,FALSE,1
95,none,13,cow,negative,FALSE,1
95,target,14,fork,positive,TRUE,7
95,foil,15,spoon,negative,TRUE,6
95,target,16,cookie,negative,TRUE,6
95,foil,17,cat,positive,TRUE,7
95,target,18,dog,negative,TRUE,6
95,foil,19,pizza,positive,FALSE,1
95,foil,20,bowl,negative,TRUE,6
95,none,21,cup,negative,TRUE,6
95,target,22,bunny,positive,TRUE,7
95,none,23,plate,negative,TRUE,6
95,none,24,truck,positive,FALSE,1
96,target,1,bowl,negative,TRUE,7
96,none,2,cup,negative,TRUE,3
96,none,3,truck,positive,FALSE,1
96,none,4,boat,negative,TRUE,3
96,foil,5,airplane,negative,TRUE,3
96,target,6,fork,positive,FALSE,1
96,target,7,apple,positive,TRUE,7
96,foil,8,bicycle,positive,FALSE,1
96,foil,9,bus,negative,FALSE,1
96,none,10,pizza,positive,TRUE,7
96,none,11,horse,negative,FALSE,1
96,target,12,cookie,negative,TRUE,5
96,foil,13,car,negative,TRUE,7
96,target,14,orange,positive,TRUE,7
96,target,15,bunny,negative,TRUE,7
96,none,16,bear,positive,TRUE,7
96,none,17,plate,negative,TRUE,5
96,foil,18,cow,negative,TRUE,5
96,target,19,brush,negative,FALSE,1
96,none,20,banana,positive,TRUE,7
96,foil,21,spoon,positive,TRUE,7
96,foil,22,cat,positive,TRUE,7
96,target,23,cupcake,positive,TRUE,7
96,foil,24,dog,positive,TRUE,7
97,foil,1,cookie,positive,TRUE,7
97,target,2,airplane,positive,TRUE,7
97,foil,3,dog,positive,FALSE,1
97,none,4,plate,negative,FALSE,1
97,target,5,horse,positive,FALSE,1
97,target,6,truck,negative,TRUE,7
97,target,7,cat,positive,TRUE,7
97,foil,8,cow,negative,TRUE,7
97,foil,9,bus,negative,TRUE,7
97,none,10,bicycle,positive,FALSE,1
97,foil,11,bear,positive,TRUE,7
97,none,12,pizza,positive,TRUE,7
97,foil,13,bunny,positive,TRUE,7
97,none,14,banana,positive,TRUE,7
97,target,15,cupcake,negative,TRUE,7
97,none,16,orange,positive,TRUE,7
97,target,17,cup,positive,TRUE,7
97,foil,18,car,negative,TRUE,7
97,none,19,boat,negative,TRUE,7
97,target,20,brush,negative,TRUE,7
97,none,21,spoon,negative,TRUE,7
97,target,22,fork,negative,FALSE,1
97,none,23,apple,negative,TRUE,7
97,foil,24,bowl,negative,FALSE,1
98,none,1,orange,positive,TRUE,6
98,none,2,airplane,positive,TRUE,7
98,foil,3,plate,negative,TRUE,7
98,foil,4,bicycle,positive,TRUE,7
98,target,5,boat,positive,FALSE,1
98,target,6,brush,positive,TRUE,7
98,target,7,horse,positive,TRUE,7
98,foil,8,cookie,negative,TRUE,7
98,target,9,car,positive,TRUE,7
98,foil,10,dog,positive,FALSE,1
98,foil,11,bear,negative,TRUE,7
98,foil,12,cat,positive,TRUE,1
98,none,13,spoon,negative,TRUE,7
98,none,14,cupcake,positive,TRUE,7
98,none,15,bus,negative,FALSE,1
98,target,16,fork,negative,FALSE,1
98,target,17,banana,negative,TRUE,7
98,target,18,pizza,negative,TRUE,7
98,target,19,apple,negative,TRUE,1
98,foil,20,truck,negative,FALSE,7
98,none,21,bunny,negative,TRUE,7
98,none,22,cow,negative,TRUE,7
98,none,23,bowl,positive,FALSE,1
98,foil,24,cup,positive,TRUE,7
99,target,1,bunny,negative,TRUE,7
99,foil,2,cow,negative,TRUE,5
99,none,3,truck,positive,TRUE,7
99,foil,4,bicycle,positive,FALSE,1
99,none,5,boat,negative,TRUE,6
99,none,6,orange,positive,FALSE,1
99,none,7,cupcake,positive,TRUE,7
99,target,8,spoon,negative,FALSE,1
99,none,9,bowl,positive,TRUE,7
99,target,10,cat,positive,FALSE,1
99,none,11,airplane,negative,FALSE,1
99,target,12,apple,negative,TRUE,6
99,target,13,fork,positive,TRUE,5
99,target,14,bear,positive,TRUE,5
99,foil,15,cookie,negative,FALSE,1
99,none,16,car,negative,TRUE,5
99,foil,17,pizza,negative,TRUE,5
99,foil,18,dog,negative,TRUE,5
99,foil,19,horse,positive,TRUE,7
99,foil,20,brush,positive,TRUE,7
99,none,21,cup,negative,TRUE,5
99,target,22,plate,positive,TRUE,6
99,target,23,banana,negative,TRUE,6
99,foil,24,bus,positive,TRUE,7
100,target,1,boat,positive,TRUE,6
100,foil,2,cup,negative,FALSE,1
100,target,3,bowl,positive,TRUE,7
100,none,4,cat,positive,TRUE,7
100,none,5,cupcake,negative,TRUE,7
100,foil,6,bus,negative,TRUE,5
100,none,7,car,positive,TRUE,7
100,foil,8,bicycle,negative,TRUE,5
100,target,9,plate,negative,TRUE,5
100,none,10,orange,negative,FALSE,1
100,foil,11,brush,positive,TRUE,6
100,foil,12,horse,positive,TRUE,6
100,none,13,truck,negative,TRUE,2
100,target,14,dog,positive,FALSE,1
100,none,15,apple,positive,TRUE,6
100,foil,16,bear,positive,TRUE,6
100,target,17,bunny,negative,TRUE,7
100,none,18,cookie,negative,TRUE,6
100,none,19,airplane,positive,FALSE,1
100,target,20,pizza,negative,FALSE,1
100,target,21,spoon,positive,TRUE,7
100,target,22,cow,negative,TRUE,5
100,foil,23,fork,negative,TRUE,6
100,foil,24,banana,positive,FALSE,2
101,none,1,cow,positive,FALSE,1
101,target,2,cookie,positive,TRUE,7
101,none,3,apple,negative,FALSE,1
101,target,4,bunny,negative,TRUE,7
101,foil,5,banana,positive,TRUE,7
101,target,6,horse,positive,FALSE,1
101,none,7,bicycle,negative,TRUE,7
101,target,8,cup,negative,FALSE,1
101,none,9,airplane,positive,TRUE,7
101,none,10,fork,positive,TRUE,7
101,target,11,brush,positive,TRUE,7
101,foil,12,cupcake,negative,FALSE,1
101,foil,13,boat,positive,TRUE,7
101,target,14,truck,negative,TRUE,7
101,foil,15,plate,positive,TRUE,7
101,target,16,spoon,negative,TRUE,7
101,foil,17,bus,negative,TRUE,7
101,none,18,dog,positive,TRUE,7
101,foil,19,cat,negative,TRUE,7
101,none,20,car,negative,TRUE,7
101,target,21,pizza,positive,TRUE,7
101,foil,22,bear,positive,FALSE,1
101,foil,23,orange,negative,TRUE,1
101,none,24,bowl,negative,TRUE,7
102,target,1,plate,positive,TRUE,6
102,target,2,horse,negative,FALSE,1
102,foil,3,apple,positive,TRUE,7
102,target,4,banana,positive,TRUE,6
102,none,5,bicycle,positive,FALSE,1
102,none,6,car,positive,TRUE,7
102,foil,7,orange,negative,TRUE,7
102,none,8,truck,negative,FALSE,1
102,none,9,bunny,positive,TRUE,7
102,target,10,airplane,negative,TRUE,3
102,foil,11,bowl,negative,TRUE,6
102,none,12,cookie,negative,TRUE,5
102,foil,13,cupcake,positive,TRUE,7
102,foil,14,boat,negative,FALSE,1
102,target,15,fork,positive,TRUE,6
102,none,16,bus,negative,TRUE,4
102,target,17,spoon,positive,FALSE,1
102,foil,18,cup,positive,TRUE,7
102,foil,19,cow,positive,FALSE,1
102,none,20,brush,positive,TRUE,7
102,none,21,bear,negative,TRUE,2
102,target,22,cat,negative,TRUE,7
102,foil,23,dog,negative,TRUE,4
102,target,24,pizza,negative,TRUE,7
103,none,1,spoon,negative,TRUE,5
103,foil,2,airplane,negative,TRUE,5
103,none,3,pizza,positive,TRUE,7
103,target,4,bicycle,positive,TRUE,7
103,target,5,cow,negative,TRUE,6
103,none,6,bear,negative,TRUE,5
103,none,7,boat,negative,TRUE,5
103,foil,8,banana,positive,TRUE,7
103,target,9,bunny,positive,FALSE,1
103,none,10,apple,positive,FALSE,1
103,target,11,cup,negative,FALSE,1
103,foil,12,horse,positive,TRUE,7
103,none,13,bowl,positive,TRUE,7
103,foil,14,brush,negative,FALSE,1
103,none,15,plate,negative,FALSE,1
103,foil,16,dog,negative,TRUE,3
103,target,17,orange,positive,TRUE,7
103,foil,18,cupcake,positive,TRUE,7
103,target,19,cookie,negative,TRUE,4
103,target,20,cat,negative,TRUE,4
103,target,21,car,positive,TRUE,7
103,foil,22,truck,positive,FALSE,1
103,foil,23,fork,negative,TRUE,4
103,none,24,bus,positive,TRUE,7
104,foil,1,cat,negative,TRUE,6
104,foil,2,bunny,positive,TRUE,7
104,target,3,airplane,positive,TRUE,7
104,none,4,boat,negative,FALSE,1
104,target,5,truck,negative,FALSE,1
104,foil,6,spoon,positive,TRUE,7
104,none,7,fork,positive,TRUE,7
104,foil,8,bear,negative,FALSE,1
104,target,9,apple,negative,TRUE,7
104,target,10,banana,positive,TRUE,7
104,none,11,cow,positive,FALSE,1
104,target,12,pizza,positive,TRUE,7
104,foil,13,bicycle,negative,TRUE,7
104,none,14,horse,positive,TRUE,7
104,none,15,cupcake,negative,TRUE,7
104,target,16,bowl,positive,FALSE,1
104,none,17,car,negative,TRUE,7
104,target,18,brush,negative,TRUE,7
104,foil,19,bus,negative,TRUE,7
104,none,20,plate,negative,TRUE,7
104,none,21,cookie,positive,TRUE,7
104,foil,22,dog,positive,FALSE,1
104,target,23,cup,negative,TRUE,7
104,foil,24,orange,positive,TRUE,7
105,none,1,cat,negative,FALSE,7
105,target,2,bunny,positive,TRUE,7
105,foil,3,bus,negative,TRUE,7
105,foil,4,horse,positive,TRUE,7
105,none,5,orange,negative,TRUE,7
105,target,6,dog,negative,TRUE,7
105,none,7,cupcake,negative,TRUE,7
105,none,8,bear,positive,TRUE,7
105,target,9,apple,positive,TRUE,7
105,foil,10,airplane,negative,FALSE,7
105,foil,11,bowl,negative,TRUE,7
105,target,12,cow,positive,TRUE,7
105,foil,13,banana,positive,FALSE,7
105,foil,14,plate,positive,TRUE,7
105,foil,15,fork,positive,TRUE,7
105,none,16,cup,positive,FALSE,7
105,target,17,car,negative,TRUE,7
105,none,18,brush,negative,TRUE,7
105,none,19,truck,positive,TRUE,7
105,none,20,cookie,positive,TRUE,7
105,target,21,pizza,positive,FALSE,7
105,target,22,boat,negative,FALSE,7
105,foil,23,spoon,negative,TRUE,7
105,target,24,bicycle,negative,TRUE,7
106,target,1,horse,positive,TRUE,6
106,target,2,bus,positive,TRUE,6
106,target,3,bicycle,negative,TRUE,7
106,foil,4,truck,negative,FALSE,1
106,none,5,cupcake,positive,TRUE,7
106,foil,6,car,positive,TRUE,7
106,none,7,bear,positive,FALSE,1
106,none,8,pizza,negative,TRUE,7
106,target,9,plate,negative,TRUE,7
106,target,10,spoon,negative,TRUE,7
106,foil,11,bunny,positive,FALSE,1
106,none,12,cow,negative,TRUE,4
106,target,13,cup,positive,TRUE,7
106,foil,14,cookie,positive,TRUE,6
106,foil,15,apple,positive,TRUE,7
106,target,16,dog,negative,FALSE,1
106,foil,17,fork,negative,TRUE,4
106,none,18,airplane,negative,FALSE,4
106,foil,19,brush,negative,TRUE,1
106,none,20,orange,positive,TRUE,7
106,none,21,boat,negative,TRUE,1
106,foil,22,banana,negative,TRUE,6
106,none,23,bowl,positive,TRUE,7
106,target,24,cat,positive,FALSE,1
107,target,1,cow,positive,FALSE,1
107,foil,2,banana,positive,TRUE,7
107,target,3,dog,positive,TRUE,7
107,foil,4,cup,positive,TRUE,7
107,none,5,bear,negative,TRUE,7
107,target,6,apple,positive,TRUE,7
107,none,7,bus,positive,TRUE,7
107,target,8,bowl,negative,FALSE,1
107,foil,9,plate,negative,TRUE,6
107,foil,10,pizza,positive,TRUE,7
107,none,11,fork,positive,TRUE,7
107,foil,12,spoon,positive,FALSE,1
107,target,13,brush,negative,TRUE,6
107,none,14,horse,positive,FALSE,1
107,none,15,airplane,positive,TRUE,7
107,foil,16,orange,negative,TRUE,5
107,none,17,car,negative,TRUE,5
107,none,18,cookie,negative,TRUE,5
107,none,19,truck,negative,FALSE,1
107,foil,20,cat,negative,FALSE,1
107,foil,21,bicycle,negative,TRUE,5
107,target,22,bunny,positive,TRUE,7
107,target,23,cupcake,negative,TRUE,5
107,target,24,boat,negative,TRUE,5
108,foil,1,brush,positive,TRUE,2
108,none,2,pizza,negative,FALSE,1
108,foil,3,cat,positive,FALSE,1
108,foil,4,airplane,negative,TRUE,3
108,none,5,truck,positive,TRUE,7
108,none,6,bus,positive,TRUE,7
108,none,7,fork,positive,FALSE,2
108,target,8,dog,positive,TRUE,7
108,target,9,bicycle,negative,TRUE,5
108,target,10,spoon,negative,FALSE,1
108,foil,11,banana,positive,TRUE,7
108,target,12,cupcake,positive,TRUE,7
108,none,13,apple,positive,TRUE,7
108,target,14,cookie,positive,FALSE,1
108,target,15,bear,positive,TRUE,7
108,foil,16,cow,negative,FALSE,1
108,foil,17,bowl,positive,TRUE,7
108,foil,18,cup,negative,TRUE,5
108,none,19,plate,negative,TRUE,6
108,none,20,orange,negative,TRUE,5
108,foil,21,car,negative,TRUE,5
108,none,22,horse,negative,TRUE,4
108,target,23,boat,negative,TRUE,5
108,target,24,bunny,negative,TRUE,5
109,foil,1,apple,positive,FALSE,2
109,foil,2,cup,negative,TRUE,7
109,target,3,bus,positive,FALSE,4
109,target,4,bicycle,negative,TRUE,7
109,none,5,truck,negative,TRUE,6
109,foil,6,boat,negative,TRUE,5
109,none,7,bear,positive,FALSE,2
109,foil,8,dog,positive,TRUE,7
109,none,9,brush,positive,TRUE,7
109,none,10,cow,negative,TRUE,6
109,target,11,fork,positive,TRUE,7
109,none,12,cat,negative,FALSE,1
109,none,13,pizza,negative,TRUE,6
109,none,14,cupcake,positive,TRUE,7
109,foil,15,cookie,positive,TRUE,7
109,foil,16,spoon,positive,TRUE,7
109,target,17,bunny,negative,TRUE,6
109,target,18,airplane,negative,FALSE,1
109,target,19,plate,negative,TRUE,7
109,target,20,orange,positive,TRUE,7
109,none,21,bowl,positive,TRUE,7
109,foil,22,horse,negative,TRUE,6
109,foil,23,banana,negative,FALSE,1
109,target,24,car,positive,TRUE,7
110,target,1,cupcake,negative,TRUE,7
110,none,2,truck,negative,TRUE,5
110,foil,3,fork,negative,TRUE,7
110,target,4,bus,negative,FALSE,1
110,none,5,plate,negative,FALSE,1
110,none,6,cow,positive,FALSE,1
110,none,7,cup,positive,TRUE,6
110,none,8,brush,negative,TRUE,4
110,foil,9,bicycle,positive,TRUE,7
110,foil,10,cookie,negative,TRUE,3
110,target,11,horse,positive,TRUE,5
110,none,12,cat,positive,TRUE,6
110,target,13,orange,negative,TRUE,6
110,foil,14,bear,positive,TRUE,2
110,target,15,spoon,positive,TRUE,4
110,foil,16,pizza,positive,TRUE,6
110,target,17,bowl,negative,TRUE,7
110,foil,18,apple,positive,FALSE,6
110,none,19,airplane,positive,TRUE,7
110,none,20,boat,negative,TRUE,6
110,target,21,banana,positive,FALSE,1
110,target,22,car,positive,TRUE,5
110,foil,23,bunny,negative,FALSE,1
110,foil,24,dog,negative,TRUE,5
111,none,1,plate,negative,TRUE,5
111,foil,2,car,positive,FALSE,1
111,foil,3,fork,positive,TRUE,7
111,none,4,cow,negative,FALSE,4
111,none,5,bunny,positive,TRUE,7
111,target,6,bowl,negative,FALSE,4
111,target,7,bear,negative,TRUE,7
111,foil,8,pizza,positive,TRUE,7
111,target,9,banana,positive,TRUE,7
111,target,10,brush,negative,TRUE,7
111,none,11,boat,positive,FALSE,1
111,none,12,airplane,negative,TRUE,4
111,none,13,dog,positive,TRUE,7
111,target,14,apple,positive,FALSE,1
111,target,15,cup,negative,TRUE,7
111,none,16,truck,negative,TRUE,7
111,foil,17,horse,negative,TRUE,7
111,foil,18,orange,negative,FALSE,1
111,none,19,bicycle,positive,TRUE,7
111,target,20,cat,positive,TRUE,7
111,foil,21,spoon,positive,TRUE,7
111,foil,22,cupcake,negative,TRUE,7
111,foil,23,cookie,negative,TRUE,7
111,target,24,bus,positive,TRUE,7
112,target,1,cow,negative,TRUE,6
112,foil,2,banana,negative,TRUE,5
112,foil,3,cookie,negative,FALSE,1
112,target,4,cat,positive,FALSE,7
112,none,5,bear,positive,TRUE,7
112,none,6,dog,positive,FALSE,2
112,target,7,bunny,negative,FALSE,1
112,none,8,brush,negative,TRUE,5
112,target,9,plate,positive,TRUE,7
112,target,10,orange,positive,TRUE,7
112,none,11,boat,positive,TRUE,7
112,foil,12,fork,negative,TRUE,6
112,foil,13,bicycle,negative,TRUE,6
112,foil,14,apple,positive,TRUE,7
112,target,15,bus,negative,TRUE,7
112,target,16,truck,positive,TRUE,7
112,foil,17,spoon,positive,FALSE,1
112,none,18,car,negative,FALSE,1
112,foil,19,cup,positive,TRUE,7
112,foil,20,bowl,positive,TRUE,7
112,none,21,cupcake,positive,TRUE,7
112,none,22,airplane,negative,TRUE,5
112,none,23,horse,negative,TRUE,5
112,target,24,pizza,negative,TRUE,6
113,foil,1,truck,positive,TRUE,7
113,foil,2,pizza,negative,TRUE,7
113,foil,3,horse,positive,TRUE,7
113,none,4,cup,positive,FALSE,1
113,foil,5,cow,positive,FALSE,1
113,foil,6,plate,negative,TRUE,7
113,foil,7,spoon,negative,FALSE,1
113,none,8,cat,negative,TRUE,7
113,none,9,boat,positive,TRUE,7
113,target,10,apple,negative,TRUE,7
113,target,11,bunny,negative,FALSE,1
113,target,12,dog,negative,TRUE,7
113,target,13,bear,positive,TRUE,7
113,none,14,bowl,positive,TRUE,7
113,none,15,banana,negative,FALSE,1
113,target,16,bus,positive,TRUE,7
113,target,17,bicycle,positive,TRUE,7
113,none,18,brush,negative,TRUE,7
113,foil,19,car,negative,TRUE,7
113,none,20,cookie,negative,TRUE,7
113,target,21,cupcake,positive,FALSE,1
113,none,22,orange,positive,TRUE,7
113,target,23,airplane,negative,TRUE,7
113,foil,24,fork,positive,TRUE,7
114,target,1,dog,positive,TRUE,4
114,foil,2,bunny,positive,TRUE,4
114,foil,3,cup,negative,FALSE,3
114,none,4,bus,positive,TRUE,4
114,none,5,fork,negative,TRUE,3
114,none,6,cat,negative,TRUE,3
114,foil,7,spoon,positive,TRUE,4
114,target,8,car,negative,TRUE,3
114,target,9,bicycle,positive,TRUE,5
114,foil,10,apple,positive,TRUE,5
114,none,11,airplane,positive,TRUE,5
114,foil,12,cupcake,positive,FALSE,5
114,target,13,cookie,negative,FALSE,3
114,foil,14,pizza,negative,TRUE,3
114,none,15,boat,negative,FALSE,2
114,target,16,plate,positive,TRUE,5
114,none,17,truck,negative,TRUE,3
114,none,18,horse,positive,FALSE,6
114,target,19,orange,positive,FALSE,5
114,foil,20,bear,negative,TRUE,4
114,target,21,bowl,negative,TRUE,3
114,foil,22,brush,negative,TRUE,3
114,none,23,banana,positive,TRUE,7
114,target,24,cow,negative,TRUE,3
115,target,1,banana,positive,TRUE,7
115,none,2,cow,positive,TRUE,5
115,none,3,horse,negative,TRUE,6
115,none,4,bunny,positive,TRUE,6
115,foil,5,dog,positive,FALSE,6
115,none,6,bear,negative,TRUE,6
115,target,7,cupcake,positive,TRUE,6
115,foil,8,pizza,negative,TRUE,6
115,foil,9,orange,negative,TRUE,6
115,foil,10,brush,positive,TRUE,7
115,foil,11,spoon,positive,TRUE,7
115,foil,12,cup,positive,TRUE,7
115,target,13,boat,negative,TRUE,7
115,none,14,airplane,negative,FALSE,2
115,target,15,bus,positive,TRUE,7
115,foil,16,cat,negative,TRUE,6
115,none,17,car,positive,FALSE,2
115,foil,18,fork,negative,FALSE,2
115,target,19,apple,negative,FALSE,2
115,target,20,truck,negative,TRUE,6
115,target,21,bowl,negative,TRUE,6
115,target,22,cookie,positive,FALSE,2
115,none,23,plate,positive,TRUE,6
115,none,24,bicycle,negative,TRUE,6
116,target,1,bus,positive,TRUE,5
116,target,2,apple,negative,TRUE,6
116,none,3,orange,positive,TRUE,5
116,foil,4,bunny,positive,FALSE,5
116,target,5,cat,negative,TRUE,5
116,target,6,dog,positive,TRUE,5
116,foil,7,truck,positive,TRUE,5
116,foil,8,bicycle,positive,TRUE,5
116,foil,9,car,negative,FALSE,6
116,target,10,cup,positive,FALSE,5
116,none,11,cookie,negative,TRUE,5
116,none,12,bear,negative,FALSE,5
116,target,13,fork,positive,TRUE,5
116,foil,14,horse,negative,TRUE,5
116,target,15,bowl,negative,FALSE,2
116,none,16,cow,positive,TRUE,5
116,foil,17,spoon,positive,TRUE,5
116,none,18,plate,negative,TRUE,5
116,target,19,pizza,negative,TRUE,5
116,none,20,airplane,positive,TRUE,5
116,foil,21,boat,negative,TRUE,5
116,none,22,brush,negative,TRUE,5
116,foil,23,banana,negative,TRUE,5
116,none,24,cupcake,positive,FALSE,2
117,target,1,orange,positive,TRUE,6
117,target,2,horse,negative,TRUE,5
117,none,3,apple,negative,TRUE,6
117,foil,4,cookie,negative,TRUE,6
117,target,5,car,negative,FALSE,1
117,foil,6,spoon,negative,TRUE,6
117,foil,7,pizza,negative,FALSE,1
117,foil,8,boat,negative,TRUE,6
117,target,9,dog,negative,TRUE,6
117,target,10,bowl,positive,TRUE,6
117,target,11,truck,negative,TRUE,6
117,none,12,bear,positive,TRUE,6
117,foil,13,airplane,positive,TRUE,6
117,none,14,cat,negative,TRUE,6
117,none,15,bicycle,positive,FALSE,1
117,none,16,plate,positive,TRUE,6
117,foil,17,cupcake,positive,FALSE,1
117,target,18,cow,positive,FALSE,1
117,foil,19,bus,positive,TRUE,6
117,none,20,banana,negative,TRUE,6
117,target,21,cup,positive,TRUE,6
117,foil,22,bunny,positive,TRUE,6
117,none,23,fork,negative,FALSE,1
117,none,24,brush,positive,TRUE,6
118,target,1,apple,negative,FALSE,1
118,foil,2,truck,positive,TRUE,7
118,none,3,bicycle,positive,TRUE,7
118,foil,4,horse,negative,TRUE,7
118,foil,5,dog,negative,FALSE,1
118,target,6,banana,negative,TRUE,7
118,foil,7,cookie,positive,TRUE,7
118,foil,8,cow,positive,TRUE,7
118,target,9,fork,negative,TRUE,7
118,foil,10,cat,negative,TRUE,7
118,target,11,bowl,positive,FALSE,1
118,none,12,bunny,negative,TRUE,7
118,foil,13,spoon,negative,TRUE,7
118,target,14,car,positive,TRUE,7
118,none,15,boat,positive,TRUE,7
118,none,16,pizza,negative,TRUE,7
118,target,17,cupcake,positive,TRUE,7
118,none,18,plate,negative,FALSE,1
118,target,19,brush,positive,TRUE,7
118,none,20,airplane,positive,TRUE,7
118,foil,21,bear,positive,FALSE,1
118,none,22,bus,positive,FALSE,1
118,target,23,orange,negative,TRUE,7
118,none,24,cup,negative,TRUE,7
119,none,1,cupcake,negative,FALSE,6
119,foil,2,boat,negative,TRUE,6
119,none,3,airplane,positive,TRUE,6
119,none,4,dog,negative,TRUE,6
119,foil,5,pizza,positive,FALSE,5
119,target,1,bunny,positive,FALSE,5
119,target,2,orange,negative,TRUE,7
119,target,3,cookie,negative,TRUE,6
